Date_ID,LabID,CRA,Error,DC13,OthMeasures,DateMethod,Material,Species,OthSiteID,OldSiteID,SiteID,IndID,SiteName,SiteContext,SiteType,TmpType,AdminRegion,Country,CaseStudyArea,Disarticulated,Cremation,Longitude,Latitude,LocQual,Source,Comments,Othersources,AnnaComment,aDNAOlalde
203042,BM-2909,3410,35,NA,NA,LSC,bone,Homo sapiens,NA,201229,201229,201229,Norton Bavant,NA,Wessex related burial,NA,"Wiltshire, England",England,Wessex,No,No,-2.1359,51.1838,B,"Chapple, R.M. 2015. Catalogue of radiocarbon determinations and dendrochronology dates; Needham,Stuart and Woodward,Ann 2008 he Clandon Barrow Finery: a Synopsis of Success in an Early Bronze Age World. Proceedings of the Prehistoric Society 74:1-52 (doi:10.1017/S0079497X00000128); Needham 2000 Power Pulses Across a Cultural Divide: Cosmologically Driven Acquisition Between Armorica and Wessex. Proceedings of the Prehistoric Society 66:151--207 (doi:10.1017/S0079497X00001808); Jones and Quinnell 2013 Daggers in the West: Early Bronze Age Daggers and Knives in the South-west Peninsula Proceedings of the Prehistoric Society FirstView:1--26 (doi:10.1017/ppr.2013.4)","(Garwood 1999a, 287).",NA,NA,NA
226249,Beta-299801,3060,40,NA,NA,NA,bone,Homo sapiens,NA,2223,2223,,"Norton Subcourse Quarry, Lowestoft",lower burial,burial (inhumation),NA,"Norfolk, England",England,NA,No,No,1.5386,52.5386,B,Past 70 (2012),"From lower crouched burial (prob. female, 25-40yrs)",NA,NA,NA
226250,Beta-299800,3030,40,NA,NA,NA,bone,Homo sapiens,NA,2223,2223,,"Norton Subcourse Quarry, Lowestoft",upper burial,burial (inhumation),NA,"Norfolk, England",England,NA,No,No,1.5386,52.5386,B,Past 70 (2012),"From upper crouched burial (prob. male, >20yrs)",NA,NA,NA
206159,GU-5184,4090,50,-24.1,NA,NA,charcoal,Quercus,NA,NA,1000088,,"Norwich: southern bypass, Norfolk",NA,3B; 3H; 4B; 4H,NA,"Norfolk, England",England,NA,N/A,Yes,1.3,52.5833,B,Bayliss et al. 2013. Radiocarbon Dates - from samples funded by English Heritage between 1988 and 1993,"Charcoal: Quercus sp. (P Murphy 1991). Sample: 9585 033, submitted on 17 October 1991 by. Initial comment: this sample is of charcoal from an undisturbed un-urned cremation, accompanied by a small accessory Collared Urn, contained by a small pit and cut into the barrow mound.",NA,NA,NA
206160,GU-5185,4020,70,-24.5,NA,NA,charcoal,Quercus,NA,NA,1000088,,"Norwich: southern bypass, Norfolk",NA,3B; 3H; 4B; 4H,NA,"Norfolk, England",England,NA,N/A,Yes,1.3,52.5833,B,Bayliss et al. 2013. Radiocarbon Dates - from samples funded by English Heritage between 1988 and 1993,"Charcoal: Quercus sp., >6mm (P Murphy 1991). Sample: 6099 251, submitted on 17 October 1991 by. Initial comment: charcoal from a substantial un-urned cremation deposit. The deposit was in a small round pit (300), one of a series of putative graves and cremations in the central area of a large round barrow. A small copper- alloy pin was associated with this cremation.",NA,NA,NA
206162,GU-5187,3740,80,-24.5,NA,NA,charcoal,Quercus,NA,NA,1000088,,"Norwich: southern bypass, Norfolk",NA,3B; 3H; 4B; 4H,NA,"Norfolk, England",England,NA,N/A,Yes,1.3,52.5833,B,Bayliss et al. 2013. Radiocarbon Dates - from samples funded by English Heritage between 1988 and 1993,"Charcoal: Quercus sp., >6mm (P Murphy 1991). Sample: 9585 1215, submitted on 17 October 1991 by. Initial comment: charcoal from a large cremation deposit contained by a Collared Urn; this formed the central deposit within the barrow ring ditch.",NA,NA,NA
57999,SUERC-3786,3555,35,-23,NA,NA,bone (cremated),Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F269, C1647",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
57991,SUERC-3777,3210,35,-22,NA,NA,bone (cremated),Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F92, F1136",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
57993,SUERC-3779,3190,40,-21.1,NA,NA,bone,Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F267, C1642",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,No,No,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
57990,SUERC-3776,3085,35,-22.9,NA,NA,bone (cremated),Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F91, C1135",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
57995,SUERC-3781,3050,40,-22.2,NA,NA,bone (cremated),Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F96, C1140",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
57996,SUERC-3782,3000,35,-20.5,NA,NA,bone (cremated),Homo sapiens,NA,205990,205990,,"Nosterfield Quarry, Well, Hambleton","F106, C1157",NA,NA,"North Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.5721,54.2222,B,"Copp, A., Toop, N. (2005) Watching Brief. Nosterfield Quarry, Nosterfield, North Yorkshire. Interim Report. York: Field Archaeology Specialists Ltd. doi:10.5284/1029294",NA,NA,NA,NA
224471,Wk-17179,4816,43,-21.1,NA,AMS,bone,Homo sapiens,NA,205359,205359,,Notgrove,"From the rotunda (Smith and Brickley 2006, 345); from cist in rotunda sealed by mound",3B; 3H;burial mound,NA,"Gloucestershire, England",England,NA,Yes,No,-1.8621,51.8891,C,www.museumwales.ac.uk/en/radiocarbon; Gathering Time Project; http://radon.ufg.uni-kiel.de/samples/9861,"Transepted Cotswold-Severn tomb (Smith and Brickley 2006, 343)Smith, M. and Brickley, M. (2006) 'The date and sequence of use of Neolithic funerary monuments: new AMS dating evidence from the Cotswold-Severn region'. Oxford Journal of Archaeology 25:4, 335-55.",NA,NA,NA
224473,Wk-17182,4784,38,-21.5,NA,AMS,bone,Homo sapiens,NA,205359,205359,,Notgrove,"From chamber A (Smith and Brickley 2006, 345).; chamber A",3B; 3H;burial mound,NA,"Gloucestershire, England",England,NA,Yes,No,-1.8621,51.8891,C,www.museumwales.ac.uk/en/radiocarbon; Gathering Time Project; http://radon.ufg.uni-kiel.de/samples/9863,"Transepted Cotswold-Severn tomb (Smith and Brickley 2006, 343)Smith, M. and Brickley, M. (2006) 'The date and sequence of use of Neolithic funerary monuments: new AMS dating evidence from the Cotswold-Severn region'. Oxford Journal of Archaeology 25:4, 335-55.",NA,NA,NA
224472,Wk-17181,4607,43,-21.5,NA,AMS,bone,Homo sapiens,NA,205359,205359,,Notgrove,"From the top of the rotunda (Smith and Brickley 2006, 345); one of  number of unweatherd fragments from at least three individuals from top of dome",3B; 3H;burial mound,NA,"Gloucestershire, England",England,NA,Yes,No,-1.8621,51.8891,C,www.museumwales.ac.uk/en/radiocarbon; Gathering Time Project; http://radon.ufg.uni-kiel.de/samples/9862,"Transepted Cotswold-Severn tomb (Smith and Brickley 2006, 343)Smith, M. and Brickley, M. (2006) 'The date and sequence of use of Neolithic funerary monuments: new AMS dating evidence from the Cotswold-Severn region'. Oxford Journal of Archaeology 25:4, 335-55.",NA,NA,NA
224475,Wk-17185,4586,37,-21.5,NA,AMS,bone,Homo sapiens,NA,205359,205359,,Notgrove,"From chamber D (Smith and Brickley 2006, 345).; chamber D",3B; 3H;burial mound,NA,"Gloucestershire, England",England,NA,Yes,No,-1.8621,51.8891,C,www.museumwales.ac.uk/en/radiocarbon; Gathering Time Project; http://radon.ufg.uni-kiel.de/samples/9865,"Transepted Cotswold-Severn tomb (Smith and Brickley 2006, 343)Smith, M. and Brickley, M. (2006) 'The date and sequence of use of Neolithic funerary monuments: new AMS dating evidence from the Cotswold-Severn region'. Oxford Journal of Archaeology 25:4, 335-55.",NA,NA,NA
224474,Wk-17184,4427,38,-21.3,NA,AMS,bone,Homo sapiens,NA,205359,205359,,Notgrove,"From chamber C (Smith and Brickley 2006, 345).; chamber C",3B; 3H;burial mound,NA,"Gloucestershire, England",England,NA,Yes,No,-1.8621,51.8891,C,www.museumwales.ac.uk/en/radiocarbon; Gathering Time Project; http://radon.ufg.uni-kiel.de/samples/9864,"Transepted Cotswold-Severn tomb (Smith and Brickley 2006, 343)Smith, M. and Brickley, M. (2006) 'The date and sequence of use of Neolithic funerary monuments: new AMS dating evidence from the Cotswold-Severn region'. Oxford Journal of Archaeology 25:4, 335-55.",NA,NA,NA
202831,BM-1640,3140,45,-25.1,NA,LSC,charcoal,Pinus,NA,201105,201105,201105,Nottington,Wessex related cremation,barrow;burial (cremation),NA,"Dorset, England",England,Wessex,N/A,Yes,-2.4714,50.6408,B,"Chapple, R.M. 2015. Catalogue of radiocarbon determinations and dendrochronology dates","(Garwood 1999a, 287).",NA,NA,NA
Olalde24,PSUAMS-2513,4715,20,NA,NA,NA,tooth,Homo sapiens,NA,NA,1000089,1000089,"Nr. Millbarrow, Winterbourne Monkton, Wiltshire, England",DZSWS:C.11a,NA,NA,"Wiltshire, England",England,NA,Yes,No,-1.876308,51.442694,NA,"Olalde et al., 2018",NA,NA,NA,Y
221702,OxA-2578,3390,70,-22.1,NA,AMS,bone,Homo sapiens,EUROEVOL S6528,203552,203552,203552,Oakham,NA,ring ditch;4B; 4H;4A Occupation,NA,"Leicestershire, England",England,NA,No,No,-0.7175,52.6758,B,"Bayliss et al. 2013. Radiocarbon Dates - from samples funded by English Heritage between 1988 and 1993; https://c14.arch.ox.ac.uk/database/db.php; Hedges 1992. Archaeometry 34.1.; Clay et al. 1998 Neolithic/Early Bronze Age Pit Circles and their Environs at Oakham, Rutland. Proceedings of the Prehistoric Society 64:293--330 (doi:10.1017/S0079497X00002255)","Sample: A64.1986.1417-24, submitted in 1990 by P Clay human bone (mandible) (A Stirland 1986) Initial comment: as OxA-2419. Sample: A64.1986.1417-24, submitted in 1990 by P Clay Material: human bone (mandible) (A Stirland 1986) Initial comment: as OxA-2419. Sample: A64.1986.1417-24, submitted in 1990 by P Clay Material: human bone (mandible) (A Stirland 1986) Initial comment: as OxA-2419; Sample: A64,1986,1417-24. Material: human.",NA,NA,NA
200333,AA-36538,3365,45,-27.6,NA,NA,charcoal,NA,Canmore 155565,200101,200101,200101,Oban Bay,NA,"Hearth (possible), Cinerary Urn(s)",NA,NA,Scotland,NA,N/A,Yes,-5.4795,56.4205,B,http://canmore.org.uk/c14sample/AA-36538,Charcoal recovered from basal fill of pit or urn _<U+FFFD>_ possible cremation bone present. From information compiled by Patrick Ashmore.,NA,NA,NA
204004,GrA-24017,3400,40,-29.4,NA,AMS,bone (cremated),Homo sapiens,Canmore 22885,201748,201748,201748,"Oban, Mckelvie Hospital, Glenshellach",NA,burial (cremation),NA,NA,Scotland,NA,N/A,Yes,-5.4827,56.4025,B,http://canmore.org.uk/c14sample/GrA-24017,Bio-apatite from human cremated bone from a cordoned urn (NMS X.EQ 251-2) with one of 3 urn burials. The urn was upright on a rock ledge and a battle axe was found beside it. From information compiled by Patrick Ashmore.,NA,NA,NA
219626,HAR-4251,3820,80,-21.8,NA,LSC/GPC,bone,Homo sapiens,NA,202925,202925,,Octon Wold: Barrow 1,from the bottom of shaft grave 2,3B;3H;4B;4H;4B Barrow;Grave (mound) inhumation,NA,"Humberside, England",England,Yorkshire Wolds,Unknown,No,-0.4054,54.1077,B,Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EH; CL; http://radon-b.ufg.uni-kiel.de/samples/4591,"Sample: OWSG2B, submitted on 14 February 1981. Material: human bone. Initial Comment: From the bottom of shaft grave 2, as HAR-4250.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage",NA,"Site not published. At least one of HAR-4250 and HAR-4251 are disarticulated, but unclear which",NA
219625,HAR-4250,3780,80,-21.5,NA,LSC/GPC,bone,Homo sapiens,EUROEVOL S6529,202925,202925,,Octon Wold: Barrow 1,"from the bottom of shaft grave 2,5.25ft from the 1966 ground surface, 3.5ft below the top of the grave",3B;3H;4B;4H;4B Barrow;Grave (mound) inhumation,NA,"Humberside, England",England,Yorkshire Wolds,Unknown,No,-0.4054,54.1077,B,Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EUROEVOL-Sample:15847; EH; CL; http://radon-b.ufg.uni-kiel.de/samples/4590,"Sample: OWSG2A, submitted on 14 February 1981. Material: human bone, handled and joined with glue. Initial Comment: Fromthe bottom of shaft grave 2, 5.25ft from the 1966 ground surface, 3.5ft below the top of the grave,.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage",NA,"Site not published. At least one of HAR-4250 and HAR-4251 are disarticulated, but unclear which",NA
221243,OxA-14177,4722,32,-20.5,NA,AMS,bone,Homo sapiens,EUROEVOL S3176,202415,202415,,Offham Hill,"Offham Hill outer ditch I (outer) ditch, 4, layer Bottom, phase Primary",3B;3H,NA,"East Sussex, England",England,NA,No,No,-0.0122,50.8882,B,Whittle et al. 2011. Gathering Time,"Sample: Burial 1. Barbican House Museum, Lewes 77.23; Sample weight: 122g; Species identified by: T.P O'Connor, Institute of Archaeology, University of London; Date species identified: 1976-77; Collected by: P.L. Drewett; Date collected: 1976; Submitted by: F. Healy; Submission date: 36678|; Material: Human bone; Species: Proximal end of L femur of 20 to 25 year-old-male. Replicate of GrA-27322; Stratigraphy: Outer ditch, segment 4, bottom. Buried articulated in a pit cut into the base of the outer ditch. The articulation of the skeleton shows that the individual was recently dead when buried and hence close in age to the construction of the circuit.; Environment: In chalk-cut ditch on well-drained chalk down, beneath chalk rubble; EstAgeAtDeathofSample: Less than 20 years; Collected: hand-excavated|.; Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 226--_31; Drewett 1977, 209, figs 4--_5, pl. 17",NA,NA,NA
217495,GrA-27322,4685,45,-20.86,DN15:10.49,AMS,bone,Homo sapiens,EUROEVOL S3176,202415,202415,,Offham Hill,"Offham Hill outer ditch I (outer) ditch, 4, layer Bottom, phase Primary",3B;3H,NA,"East Sussex, England",England,NA,No,No,-0.0122,50.8882,B,Whittle et al. 2011. Gathering Time,"Sample: Burial 1. Barbican House Museum, Lewes 77.23; Sample weight: 122g; Species identified by: T.P O'Connor, Institute of Archaeology, University of LondonT.P O'Connor, Institute of Archaeology, University of London; Date species identified: 1976-77; Collected by: P.L. Drewett; Date collected: 1976; Submitted by: F. Healy; Submission date: 36678|; Material: Human bone; Species: Proximal end of L femur of 20 to 25 year-old-male. Replicate of OxA-14177; Stratigraphy: Outer ditch, segment 4, bottom. Buried articulated in a pit cut into the base of the outer ditch. The articulation of the skeleton shows that the individual was recently dead when buried and hence close in age to the construction of the circuit.; Environment: In chalk-cut ditch on well-drained chalk down, beneath chalk rubble; EstAgeAtDeathofSample: Less than 20 years; Collected: Hand-excavated|.; Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 226-31; Drewett 1977, 209, figs 4-5, pl. 17",NA,NA,NA
222399,OxA-7743,4660,45,-19.847,NA,AMS,bone,Homo sapiens,EUROEVOL S3180,203381,203381,203381,"Ogof-Yr-Ychen, Caldey Island",From a cave (Schulting and Richards 2002a),Cave;3B;3H;rockshelter/cave,NA,"Pembrokeshire, Wales",Wales,NA,Yes,No,-4.6808,51.6412,C,"Griffiths, S. 2012. Chronological modelling of the Mesolithic?Neolithic transition in the Midlands and north of England (University of Cardiff, PhD); http://fepre.mas.ncl.ac.uk/; www.museumwales.ac.uk/en/radiocarbon; https://c14.arch.ox.ac.uk/database/db.php; Bronk Ramsey et al. 2000. Archaeometry 42.2.; http://radon.ufg.uni-kiel.de/samples/10778","88.71H/2. Human skeletal remains, selected to date the presence of mesolithic people in caves. Samples were selected on the basis that mesolithic implements were recovered from multi-period deposits. Dates death of individual, not well associated with diagnostic material culture.; Sampled object in collections of National Museum of Wales, accessioned as 88.71H/2 (Bronk Ramsey et al 2000b). Bronk Ramsey, C., Pettitt, P. B., Hedges, R. E. M., Hodgins, G. W. L. and Owen, D. C. (2000b) 'Radiocarbon dates from the Oxford AMS system: Archaeometry datelist 30'. Archaeometry, 42(2), 459-79. Schulting, R. J. and Richards, M. P. (2002) 'Finding the coastal Mesolithic in southwest Britain: AMS dates and stable isotope results on human remains from Caldey Island, south Wales'. Antiquity 76, 1011-25. King, M. (2003) 'Unparalleled behaviour: Britain and Ireland during the 'Mesolithic' and 'Neolithic''. Oxford: British Archaeological Reports.; Sample: 88.71H/2. Material: human.",NA,NA,NA
203877,GrA-21696,2820,50,-25,NA,AMS,bone (cremated),Homo sapiens,Canmore 17530,201711,201711,201711,Old Keig,NA,stone circle (recumbent);burial (cremation),NA,NA,Scotland,EastScot,N/A,Yes,-2.6706,57.2634,B,http://canmore.org.uk/c14sample/GrA-21696; Bradley and Sheridan 2005 Croft Moraig and the Chronology of Stone Circles. Proceedings of the Prehistoric Society 71:269--281 (doi:10.1017/S0079497X00001031),"Bio-apatite from cremated bone loosely associated with parts of a bucket urn. See Childe 1933, 44; Childe 1934, 386-8. From information compiled by Patrick Ashmore.",NA,NA,NA
203989,GrA-23982,3690,45,-20.8,NA,AMS,bone (cremated),Homo sapiens,Canmore 18081,201739,201739,201739,Old Rayne,NA,"Cup Marked Stone, Recumbent Stone Circle",NA,"Orkney Islands, Scotland",Scotland,EastScot,N/A,Yes,-2.5336,57.3412,B,http://canmore.org.uk/c14sample/GrA-23982; Needham 2005 Transforming Beaker Culture in North-West Europe; Processes of Fusion and Fission. Proceedings of the Prehistoric Society 71:171--217 (doi:10.1017/S0079497X00001006),Bioapatite from cremated human bone almost certainly from the central pit of a recumbent stone circle containing beaker sherds and a fragment of a wrist-guard (NMS X EP 23). From information compiled by Patrick Ashmore.,NA,NA,NA
60610,OxA-26373,3492,28,NA,NA,AMS,bone (cremated),Homo sapiens,NA,13385,13385,13385,"Old Town Cist, St Mary's",NA,NA,NA,"Cornwall, England",England,NA,N/A,Yes,-6.2959,49.9123,B,Isles of Scilly Historic Environment Research Framework: 77,Mulville and Sawyer forthcoming,NA,NA,NA
